OrderID,City,State
US-2018-160143,Los Angeles,California
CA-2018-103415,Houston,Texas
CA-2017-106460,San Francisco,California
US-2018-112347,Denver,Colorado
CA-2015-103492,Huntsville,Texas
CA-2017-136595,Houston,Texas
CA-2015-140396,New York City,New York
CA-2015-114181,Philadelphia,Pennsylvania
CA-2018-159506,Columbus,Indiana
US-2015-137155,Long Beach,New York
CA-2017-105746,Lancaster,Pennsylvania
US-2017-104815,Chicago,Illinois
CA-2018-157672,Denver,Colorado
US-2017-166660,Seattle,Washington
CA-2018-140802,Houston,Texas
CA-2015-133830,Los Angeles,California
CA-2015-100916,Newport News,Virginia
CA-2016-129532,Los Angeles,California
CA-2015-134726,Seattle,Washington
CA-2017-138597,Omaha,Nebraska
CA-2016-123113,Morristown,New Jersey
CA-2016-169656,Philadelphia,Pennsylvania
CA-2016-142734,New York City,New York
CA-2015-163223,Springfield,Virginia
CA-2018-122945,Roseville,California
CA-2016-139738,Rockford,Illinois
CA-2017-158778,Philadelphia,Pennsylvania
CA-2018-119655,Detroit,Michigan
CA-2016-164567,Los Angeles,California
CA-2015-131947,Springfield,Oregon
CA-2017-152520,Providence,Rhode Island
CA-2017-101791,Chicago,Illinois
CA-2018-121195,Dallas,Texas
CA-2018-163209,San Francisco,California
CA-2015-133354,Moreno Valley,California
US-2016-130491,Garden City,Kansas
CA-2016-113740,New York City,New York
CA-2015-148425,Orlando,Florida
CA-2017-144309,Watertown,New York
CA-2018-151225,Los Angeles,California
US-2015-144078,Los Angeles,California
CA-2015-124464,Newark,Delaware
CA-2016-136805,Detroit,Michigan
US-2016-159499,Phoenix,Arizona
CA-2015-162089,Brownsville,Texas
US-2018-158526,Louisville,Kentucky
CA-2018-104885,Newark,Delaware
US-2017-157490,Pueblo,Colorado
CA-2016-161452,Los Angeles,California
US-2015-115196,Greenville,North Carolina
CA-2017-138968,San Francisco,California
CA-2016-101889,Marion,Ohio
CA-2018-110821,Dallas,Texas
CA-2016-121552,Huntsville,Alabama
CA-2016-107685,Las Vegas,Nevada
US-2015-120740,Los Angeles,California
CA-2018-155740,Lakewood,Ohio
CA-2018-146493,Fremont,Nebraska
CA-2015-105417,Huntsville,Texas
US-2018-141509,Los Angeles,California
CA-2018-139493,Asheville,North Carolina
CA-2015-151967,Bossier City,Louisiana
US-2017-140158,Providence,Rhode Island
CA-2016-130974,Everett,Massachusetts
CA-2018-133487,Rancho Cucamonga,California
CA-2015-142951,Charlotte,North Carolina
CA-2015-133592,Providence,Rhode Island
CA-2016-120782,Midland,Michigan
CA-2016-116876,Rochester,New York
CA-2017-169838,Jackson,Michigan
US-2018-128951,Suffolk,Virginia
CA-2015-102330,Brentwood,California
CA-2017-118899,Seattle,Washington
CA-2018-107958,Houston,Texas
CA-2018-151799,Lawrence,Massachusetts
CA-2017-114601,Detroit,Michigan
CA-2018-100237,Orem,Utah
CA-2015-139542,Philadelphia,Pennsylvania
US-2016-142811,Mesa,Arizona
CA-2018-139353,Fayetteville,North Carolina
CA-2015-150203,Los Angeles,California
US-2018-101518,Philadelphia,Pennsylvania
CA-2016-149636,Colorado Springs,Colorado
US-2018-146213,Los Angeles,California
CA-2016-108588,New York City,New York
US-2018-138086,San Francisco,California
CA-2016-139374,Austin,Texas
CA-2017-113978,Cleveland,Ohio
US-2016-150231,New York City,New York
CA-2017-106915,El Paso,Texas
US-2017-109260,Tallahassee,Florida
CA-2018-104850,Seattle,Washington
CA-2018-140508,Dallas,Texas
CA-2018-143294,Houston,Texas
CA-2017-165673,Springfield,Ohio
CA-2018-134418,Seattle,Washington
US-2017-106313,Seattle,Washington
CA-2015-105872,New York City,New York
CA-2018-108287,Charlotte,North Carolina
CA-2018-141103,Baltimore,Maryland
CA-2015-154781,San Francisco,California
CA-2016-147816,Tucson,Arizona
CA-2018-105326,Los Angeles,California
CA-2017-133613,Waterbury,Connecticut
CA-2016-109113,Chicago,Illinois
CA-2016-156153,Long Beach,New York
CA-2016-133242,Arlington,Virginia
CA-2016-158323,Jacksonville,North Carolina
CA-2016-161795,Columbus,Ohio
CA-2018-100902,Charlotte,North Carolina
CA-2018-112844,Buffalo,New York
CA-2017-158925,Houston,Texas
CA-2015-155390,Memphis,Tennessee
CA-2018-123071,Plano,Texas
CA-2018-156391,Salem,Oregon
CA-2016-103093,Columbus,Georgia
US-2018-118941,Columbia,Maryland
CA-2016-169299,Portland,Oregon
CA-2018-154088,Tallahassee,Florida
CA-2017-155978,Riverside,California
CA-2017-108196,Lancaster,Ohio
CA-2017-152800,San Francisco,California
CA-2015-166961,Moreno Valley,California
CA-2017-139381,Chesapeake,Virginia
CA-2016-132136,Chicago,Illinois
CA-2017-162236,Charlotte,North Carolina
US-2015-111353,New York City,New York
US-2017-117037,Chicago,Illinois
CA-2018-160801,Philadelphia,Pennsylvania
CA-2017-108364,Chicago,Illinois
CA-2018-169362,Dallas,Texas
CA-2016-127481,Las Vegas,Nevada
CA-2016-112711,Amarillo,Texas
US-2016-145121,Middletown,Connecticut
CA-2018-166184,New York City,New York
CA-2018-157413,Philadelphia,Pennsylvania
CA-2015-143637,Fresno,California
CA-2016-102260,Franklin,Tennessee
US-2017-137295,Raleigh,North Carolina
CA-2017-134334,Clinton,Maryland
US-2018-109316,Los Angeles,California
CA-2017-138478,North Las Vegas,Nevada
CA-2018-150469,San Francisco,California
CA-2018-152436,Cranston,Rhode Island
CA-2017-169334,Jackson,Tennessee
US-2015-115413,Newark,Delaware
CA-2015-125150,Los Angeles,California
CA-2016-127327,Rome,New York
CA-2018-117114,Chicago,Illinois
CA-2016-137302,San Diego,California
CA-2017-112382,Houston,Texas
CA-2016-128958,West Palm Beach,Florida
CA-2016-106257,Los Angeles,California
CA-2016-149083,Seattle,Washington
US-2015-137869,Des Moines,Iowa
CA-2017-116603,New York City,New York
CA-2015-158470,Arlington,Virginia
US-2018-123834,Pharr,Texas
CA-2016-125976,Arlington,Virginia
CA-2017-128706,Houston,Texas
CA-2017-104311,Irving,Texas
CA-2015-169649,Chicago,Illinois
CA-2016-144890,Los Angeles,California
CA-2018-135587,Hattiesburg,Mississippi
CA-2015-103429,New York City,New York
CA-2018-152261,Cuyahoga Falls,Ohio
CA-2016-142993,Seattle,Washington
CA-2016-143364,Mesa,Arizona
CA-2015-100972,Salt Lake City,Utah
CA-2017-136994,Los Angeles,California
US-2018-166233,Jacksonville,North Carolina
CA-2018-122112,Lakewood,Ohio
CA-2017-101672,Lake Forest,California
CA-2018-168403,Portland,Oregon
CA-2016-148705,Charlotte,North Carolina
CA-2017-160241,Aurora,Illinois
CA-2017-155747,Philadelphia,Pennsylvania
CA-2018-118017,Thornton,Colorado
CA-2017-113117,Davis,California
CA-2017-148684,Fayetteville,Arkansas
CA-2018-125367,New York City,New York
CA-2018-124744,Wheeling,West Virginia
CA-2018-128363,Memphis,Tennessee
CA-2016-126669,Houston,Texas
US-2016-118766,Dallas,Texas
CA-2017-112585,San Francisco,California
CA-2017-149762,Morgan Hill,California
CA-2017-167605,Saint Charles,Illinois
US-2018-105697,Cleveland,Ohio
CA-2018-165323,New York City,New York
CA-2016-110891,Philadelphia,Pennsylvania
CA-2018-100783,Garland,Texas
CA-2016-152513,San Diego,California
CA-2018-139822,Waterbury,Connecticut
CA-2018-107713,Columbia,Maryland
CA-2018-134096,Hollywood,Florida
CA-2017-125843,Springfield,Virginia
CA-2018-120404,New York City,New York
CA-2018-167549,Dallas,Texas
CA-2017-120082,New York City,New York
US-2017-168095,Portland,Oregon
CA-2018-166093,Brentwood,California
CA-2017-146325,San Diego,California
CA-2018-134194,Dallas,Texas
CA-2015-131009,El Paso,Texas
CA-2016-145814,New York City,New York
CA-2015-138359,Revere,Massachusetts
CA-2018-131807,Chico,California
CA-2018-104864,Miramar,Florida
CA-2016-138219,Los Angeles,California
CA-2017-157707,Denver,Colorado
US-2016-126753,Philadelphia,Pennsylvania
CA-2015-166051,Jackson,Mississippi
CA-2016-113040,Los Angeles,California
CA-2015-103800,Houston,Texas
CA-2015-113383,Clifton,New Jersey
CA-2018-152499,Chicago,Illinois
CA-2017-151498,Seattle,Washington
CA-2017-137939,Long Beach,New York
US-2017-117793,Sheboygan,Wisconsin
CA-2017-133872,Boca Raton,Florida
US-2016-165743,Aurora,Colorado
US-2018-105998,San Diego,California
US-2015-148194,Seattle,Washington
US-2016-151407,Dubuque,Iowa
CA-2016-110870,Los Angeles,California
CA-2015-143210,Lowell,Massachusetts
CA-2017-139808,Marysville,Washington
CA-2016-110863,Oklahoma City,Oklahoma
CA-2015-127859,Philadelphia,Pennsylvania
US-2016-136427,Aurora,Colorado
CA-2018-120168,New York City,New York
US-2015-131870,Lancaster,Ohio
CA-2018-114804,Modesto,California
CA-2018-167227,Saint Louis,Missouri
CA-2015-129189,Dallas,Texas
CA-2016-132465,New York City,New York
CA-2017-166373,San Antonio,Texas
CA-2017-158806,Amarillo,Texas
CA-2016-119690,Houston,Texas
CA-2016-153738,Lawrence,Massachusetts
CA-2018-169012,Columbus,Georgia
CA-2018-109393,Los Angeles,California
CA-2018-121489,Seattle,Washington
US-2018-133081,Cambridge,Massachusetts
CA-2018-165008,Salt Lake City,Utah
CA-2017-145611,New York City,New York
CA-2017-113600,Cuyahoga Falls,Ohio
CA-2018-130834,Wilmington,North Carolina
CA-2017-168543,New York City,New York
CA-2015-144974,Philadelphia,Pennsylvania
CA-2015-109904,New York City,New York
CA-2018-152205,Philadelphia,Pennsylvania
CA-2016-121188,Los Angeles,California
CA-2016-156013,Long Beach,New York
CA-2017-132997,Rochester,New York
US-2016-160563,San Francisco,California
CA-2018-151750,Huntsville,Texas
CA-2016-106187,East Point,Georgia
US-2017-164945,New York City,New York
CA-2016-150714,Springfield,Oregon
CA-2017-105753,Arlington,Virginia
CA-2018-120894,Wilmington,North Carolina
CA-2017-106621,Yuma,Arizona
CA-2016-107020,San Bernardino,California
US-2016-117492,Baltimore,Maryland
CA-2015-101392,Seattle,Washington
CA-2016-127502,San Francisco,California
CA-2018-143658,New York City,New York
CA-2018-133046,Seattle,Washington
CA-2018-122798,Albuquerque,New Mexico
CA-2017-169663,Los Angeles,California
CA-2016-149846,Los Angeles,California
CA-2018-159149,Houston,Texas
US-2018-167570,Philadelphia,Pennsylvania
CA-2018-160122,Chicago,Illinois
CA-2017-130393,San Angelo,Texas
CA-2018-144820,Pasadena,Texas
CA-2018-101014,Los Angeles,California
CA-2018-105543,Garden City,Kansas
US-2018-113201,Los Angeles,California
US-2018-106551,Chicago,Illinois
CA-2017-116722,San Francisco,California
CA-2015-138128,Philadelphia,Pennsylvania
US-2018-150070,Modesto,California
CA-2016-137064,Houston,Texas
CA-2018-157350,Chicago,Illinois
CA-2015-127866,Riverside,California
CA-2016-131352,Dallas,Texas
CA-2016-121776,Los Angeles,California
CA-2017-118073,Lakeland,Florida
CA-2015-103219,New York City,New York
CA-2017-102561,Philadelphia,Pennsylvania
CA-2017-100993,San Diego,California
US-2015-112949,Lawton,Oklahoma
US-2018-146822,Salem,Virginia
US-2017-131058,Santa Ana,California
CA-2015-167997,Rapid City,South Dakota
CA-2018-140151,Seattle,Washington
US-2018-143770,Middletown,Connecticut
CA-2017-131296,Baltimore,Maryland
CA-2017-103464,San Diego,California
CA-2018-136238,Odessa,Texas
CA-2017-120803,Milford,Connecticut
CA-2017-134138,Belleville,New Jersey
CA-2016-120915,New York City,New York
CA-2016-168207,San Diego,California
CA-2017-144148,San Francisco,California
CA-2018-107174,Seattle,Washington
CA-2017-146150,Jackson,Mississippi
CA-2015-114125,Los Angeles,California
CA-2017-114944,Chicago,Illinois
CA-2017-135965,New York City,New York
CA-2018-149699,Los Angeles,California
CA-2017-166429,Des Moines,Washington
CA-2016-112767,Springfield,Oregon
CA-2016-119879,Philadelphia,Pennsylvania
CA-2018-155642,Chicago,Illinois
US-2018-101721,Chicago,Illinois
CA-2016-136728,Chicago,Illinois
CA-2017-127194,New York City,New York
CA-2016-140375,Rockville,Maryland
US-2018-155866,New York City,New York
CA-2016-141327,Durham,North Carolina
CA-2016-136700,Santa Barbara,California
CA-2018-102736,Knoxville,Tennessee
CA-2018-125269,Chicago,Illinois
CA-2016-114811,New York City,New York
CA-2016-122266,Daytona Beach,Florida
CA-2016-141565,Nashville,Tennessee
CA-2018-128769,Nashville,Tennessee
CA-2017-116337,Dallas,Texas
CA-2016-120845,Murfreesboro,Tennessee
CA-2015-120775,Dallas,Texas
CA-2015-152905,Arlington,Texas
CA-2017-104633,Pasadena,California
CA-2018-104136,Everett,Massachusetts
CA-2017-123050,Troy,New York
CA-2017-162355,Sandy Springs,Georgia
CA-2015-158225,San Jose,California
CA-2018-102204,Jacksonville,Florida
CA-2018-103065,Jacksonville,Florida
CA-2015-109855,New York City,New York
CA-2015-109897,San Francisco,California
US-2015-143581,Columbus,Georgia
CA-2016-129217,Aurora,Illinois
CA-2017-133816,Philadelphia,Pennsylvania
CA-2016-140221,Chicago,Illinois
CA-2018-152310,Seattle,Washington
CA-2017-118101,Roseville,Michigan
CA-2017-100307,Fayetteville,Arkansas
CA-2016-138457,Jacksonville,North Carolina
CA-2015-131800,New York City,New York
CA-2015-118304,Dover,Delaware
CA-2018-121790,Aurora,Illinois
CA-2017-169670,New York City,New York
CA-2017-139549,El Cajon,California
CA-2016-104059,Springfield,Ohio
CA-2018-164112,Mount Vernon,New York
CA-2016-143882,Lakewood,Ohio
US-2017-139262,Tampa,Florida
CA-2018-146192,Columbus,Georgia
CA-2018-134810,Jacksonville,North Carolina
CA-2016-154284,Saint Charles,Illinois
CA-2015-156244,Miami,Florida
CA-2016-106362,Troy,Ohio
US-2018-168802,Seattle,Washington
US-2018-146906,New York City,New York
CA-2017-166380,Arlington,Virginia
US-2016-158911,Charlotte,North Carolina
US-2015-103338,Roseville,California
CA-2016-109169,Detroit,Michigan
US-2018-167318,Los Angeles,California
US-2015-120313,San Francisco,California
CA-2018-135419,Bakersfield,California
CA-2017-128671,Tulsa,Oklahoma
CA-2017-149335,San Francisco,California
CA-2015-168312,Houston,Texas
US-2018-105935,Columbus,Georgia
CA-2015-161508,League City,Texas
CA-2018-130904,Burlington,North Carolina
CA-2018-133620,New York City,New York
CA-2016-142937,Dallas,Texas
US-2017-149790,Houston,Texas
CA-2017-130778,Long Beach,New York
CA-2018-144456,Hialeah,Florida
CA-2018-103478,Aurora,Illinois
CA-2018-118577,Belleville,New Jersey
CA-2018-113572,New York City,New York
CA-2017-153269,Andover,Massachusetts
CA-2018-161655,Newark,Delaware
CA-2017-101469,Arlington,Virginia
CA-2015-153087,Decatur,Alabama
CA-2018-135076,Hesperia,California
CA-2015-161634,Chesapeake,Virginia
CA-2018-141481,Los Angeles,California
CA-2017-132549,Huntsville,Alabama
US-2015-155544,Knoxville,Tennessee
US-2016-115238,Lawrence,Massachusetts
CA-2018-132199,Philadelphia,Pennsylvania
CA-2017-163174,Athens,Georgia
CA-2015-110555,Great Falls,Montana
CA-2018-147207,El Paso,Texas
CA-2018-137631,Kissimmee,Florida
CA-2018-157273,Seattle,Washington
CA-2015-109918,Santa Clara,California
CA-2017-118745,Los Angeles,California
CA-2017-163972,Fresno,California
CA-2015-165393,Fort Worth,Texas
CA-2017-113726,Seattle,Washington
CA-2017-152940,San Francisco,California
CA-2016-158701,San Francisco,California
CA-2018-156272,Pompano Beach,Florida
CA-2016-162964,Houston,Texas
CA-2015-103527,Chicago,Illinois
CA-2017-134544,San Francisco,California
CA-2017-163048,Houston,Texas
CA-2017-145135,Shelton,Connecticut
CA-2018-137582,Oakland,California
CA-2016-149601,Manchester,Connecticut
CA-2015-139423,Orange,New Jersey
CA-2017-102596,Akron,Ohio
CA-2018-153227,Los Angeles,California
CA-2018-110625,Danbury,Connecticut
CA-2017-142594,Franklin,Massachusetts
CA-2015-152254,Wilmington,North Carolina
US-2015-120236,Houston,Texas
CA-2018-120061,Springfield,Ohio
CA-2016-133837,Glendale,Arizona
CA-2016-110814,New York City,New York
CA-2017-154067,Los Angeles,California
CA-2018-140480,Newark,Delaware
CA-2016-134082,San Bernardino,California
CA-2017-130820,Burlington,North Carolina
CA-2017-159765,Salem,Virginia
CA-2018-132290,Dallas,Texas
CA-2017-147109,Arlington,Texas
CA-2018-107265,Marion,Iowa
CA-2018-118199,Seattle,Washington
CA-2018-150091,Lakewood,New Jersey
CA-2017-137652,Cincinnati,Ohio
CA-2016-128356,Thornton,Colorado
CA-2018-167017,Roseville,Michigan
US-2018-132220,Tempe,Arizona
CA-2017-118129,Reading,Pennsylvania
US-2015-113124,Apple Valley,Minnesota
CA-2018-155621,Baltimore,Maryland
US-2015-127635,Corpus Christi,Texas
CA-2016-151470,Las Vegas,Nevada
CA-2016-112823,Cleveland,Ohio
CA-2015-108861,Seattle,Washington
CA-2018-114370,Chicago,Illinois
CA-2017-158302,Columbus,Ohio
CA-2018-145779,Tucson,Arizona
US-2017-155173,Philadelphia,Pennsylvania
CA-2018-125451,Cranston,Rhode Island
CA-2015-131387,San Francisco,California
CA-2017-125087,Houston,Texas
CA-2017-154081,Los Angeles,California
US-2018-118556,Chicago,Illinois
CA-2015-126200,Houston,Texas
CA-2015-146500,Bristol,Connecticut
CA-2016-169537,Holland,Michigan
CA-2015-100881,Albuquerque,New Mexico
CA-2016-144043,Louisville,Colorado
CA-2016-116512,New York City,New York
CA-2016-101000,Norwich,Connecticut
CA-2017-168557,San Francisco,California
US-2017-164196,Noblesville,Indiana
US-2018-132031,Clarksville,Tennessee
CA-2016-169733,Hollywood,Florida
CA-2018-169404,York,Pennsylvania
CA-2018-134880,Mesa,Arizona
CA-2016-145758,New York City,New York
CA-2018-158736,San Francisco,California
US-2017-119270,Los Angeles,California
CA-2015-109890,Omaha,Nebraska
CA-2017-138583,Philadelphia,Pennsylvania
US-2018-118535,New York City,New York
CA-2017-126284,Grand Rapids,Michigan
CA-2018-142391,Seattle,Washington
CA-2018-124716,Fresno,California
CA-2017-158841,Arlington,Virginia
CA-2018-106824,Los Angeles,California
CA-2016-109190,Lubbock,Texas
CA-2017-143154,Longmont,Colorado
CA-2015-169061,Yonkers,New York
CA-2016-102316,Los Angeles,California
CA-2015-164903,Los Angeles,California
CA-2017-109400,Amarillo,Texas
CA-2017-130400,Dallas,Texas
CA-2016-135853,Detroit,Michigan
CA-2017-103359,New York City,New York
CA-2017-144645,Houston,Texas
CA-2018-141614,Orlando,Florida
CA-2016-122168,Florence,Kentucky
CA-2017-132899,New York City,New York
CA-2018-149720,Frisco,Texas
CA-2018-118003,Paterson,New Jersey
CA-2017-141887,Columbus,Ohio
US-2017-160206,Milwaukee,Wisconsin
CA-2018-133074,San Francisco,California
CA-2018-161172,Columbus,Ohio
CA-2018-137624,Los Angeles,California
CA-2017-156748,Detroit,Michigan
CA-2016-169677,Columbus,Georgia
US-2015-163146,San Francisco,California
CA-2016-157343,Philadelphia,Pennsylvania
CA-2018-147354,Los Angeles,California
CA-2016-157287,Philadelphia,Pennsylvania
CA-2015-137575,New York City,New York
CA-2017-119074,Columbus,Georgia
CA-2016-149566,Los Angeles,California
CA-2016-126186,Aurora,Colorado
CA-2016-121132,Houston,Texas
CA-2015-140473,Chicago,Illinois
US-2018-102904,Decatur,Alabama
CA-2017-102092,Springfield,Virginia
CA-2016-117884,Plantation,Florida
CA-2017-132829,Houston,Texas
CA-2017-123540,Milwaukee,Wisconsin
US-2018-108315,Sanford,Florida
CA-2017-134110,The Colony,Texas
US-2017-136581,Troy,Ohio
CA-2017-162390,Hempstead,New York
CA-2017-162222,Dallas,Texas
CA-2015-121629,Houston,Texas
CA-2016-164623,New York City,New York
CA-2015-159849,San Francisco,California
CA-2018-101273,Port Saint Lucie,Florida
CA-2018-106747,Concord,New Hampshire
CA-2018-146164,Rochester,Minnesota
CA-2017-111605,Louisville,Kentucky
CA-2015-130673,San Marcos,Texas
CA-2015-104808,Escondido,California
US-2018-132927,Philadelphia,Pennsylvania
CA-2018-162015,Los Angeles,California
CA-2016-138492,Philadelphia,Pennsylvania
CA-2018-145338,Philadelphia,Pennsylvania
CA-2018-126676,Hempstead,New York
CA-2018-101700,Greeley,Colorado
CA-2018-159667,Jacksonville,Florida
CA-2015-111934,Arlington,Virginia
US-2017-117387,San Francisco,California
CA-2015-141110,Fresno,California
US-2015-133949,Reno,Nevada
US-2017-116365,San Antonio,Texas
CA-2018-162936,New Bedford,Massachusetts
CA-2015-151946,New York City,New York
CA-2018-123624,Oxnard,California
CA-2017-146437,Los Angeles,California
CA-2017-138233,Oakland,California
CA-2017-165918,Edmonds,Washington
CA-2018-117513,Los Angeles,California
CA-2018-132437,New York City,New York
US-2018-119319,Dallas,Texas
CA-2018-104318,Franklin,Tennessee
US-2017-114230,Phoenix,Arizona
CA-2016-136147,Miami,Florida
CA-2016-156118,Colorado Springs,Colorado
CA-2016-164084,New York City,New York
CA-2017-107783,Bethlehem,Pennsylvania
CA-2018-159793,Philadelphia,Pennsylvania
CA-2015-160094,Louisville,Kentucky
CA-2018-151281,Seattle,Washington
CA-2018-118346,Kenosha,Wisconsin
CA-2015-129819,Henderson,Kentucky
US-2018-148551,Dallas,Texas
CA-2018-147767,Peoria,Arizona
CA-2016-108259,Jacksonville,North Carolina
CA-2017-113341,Los Angeles,California
US-2016-131842,Nashville,Tennessee
CA-2017-164574,Charlotte,North Carolina
CA-2015-142769,Seattle,Washington
CA-2017-168361,Chicago,Illinois
CA-2017-153185,Cincinnati,Ohio
CA-2018-124765,Fort Lauderdale,Florida
CA-2016-131856,Houston,Texas
CA-2018-126634,Lakewood,California
CA-2017-118500,San Francisco,California
CA-2017-163951,Philadelphia,Pennsylvania
CA-2017-149916,Seattle,Washington
CA-2016-158918,Los Angeles,California
US-2015-159611,Cleveland,Ohio
CA-2018-163265,Decatur,Illinois
CA-2018-141705,Mansfield,Texas
CA-2017-112739,Houston,Texas
CA-2017-143805,Richmond,Virginia
CA-2015-133634,Arlington,Virginia
CA-2018-101665,San Francisco,California
CA-2017-155446,San Diego,California
CA-2018-137323,Watertown,New York
CA-2017-144015,Los Angeles,California
CA-2015-101427,Philadelphia,Pennsylvania
CA-2017-136770,Akron,Ohio
CA-2017-118311,San Francisco,California
US-2015-112795,Grand Rapids,Michigan
CA-2018-127096,San Francisco,California
CA-2018-119284,Nashville,Tennessee
CA-2016-133494,Philadelphia,Pennsylvania
CA-2017-111318,Houston,Texas
US-2015-132745,Reno,Nevada
CA-2015-146815,New York City,New York
CA-2015-119144,Los Angeles,California
CA-2015-105648,San Diego,California
US-2016-145422,San Francisco,California
CA-2018-136623,San Diego,California
CA-2018-121678,Elyria,Ohio
CA-2017-120824,Houston,Texas
US-2017-135209,Miami,Florida
CA-2018-148145,Seattle,Washington
CA-2016-103870,Murfreesboro,Tennessee
CA-2016-111017,Saint Louis,Missouri
CA-2018-116988,Seattle,Washington
US-2015-169390,New York City,New York
CA-2017-168774,Woodbury,Minnesota
CA-2018-161592,Chattanooga,Tennessee
US-2018-131961,Philadelphia,Pennsylvania
CA-2017-102498,Lafayette,Louisiana
CA-2016-113222,Lawrence,Indiana
US-2016-144771,Hillsboro,Oregon
CA-2016-162376,Cambridge,Massachusetts
CA-2018-128076,San Diego,California
US-2016-163825,New York City,New York
CA-2017-105662,Tallahassee,Florida
CA-2018-152198,Toledo,Ohio
CA-2017-114307,Columbia,Maryland
CA-2017-159891,Atlanta,Georgia
CA-2017-112578,Sacramento,California
CA-2016-107083,Fort Worth,Texas
CA-2016-151722,Columbus,Ohio
CA-2017-151148,Louisville,Colorado
CA-2018-115882,Raleigh,North Carolina
CA-2016-132276,New York City,New York
CA-2017-163636,Chicago,Illinois
CA-2017-102813,Huntsville,Texas
CA-2018-135377,New York City,New York
CA-2016-165813,Salem,Oregon
CA-2016-133585,Houston,Texas
CA-2017-116911,Twin Falls,Idaho
US-2018-129224,Knoxville,Tennessee
CA-2018-145765,Phoenix,Arizona
CA-2018-126914,Monroe,North Carolina
CA-2016-169572,Richmond,Virginia
CA-2018-162075,Houston,Texas
CA-2015-162992,Los Angeles,California
CA-2017-106397,Orem,Utah
US-2017-150140,Burlington,Vermont
CA-2015-116666,Philadelphia,Pennsylvania
CA-2018-148992,Chicago,Illinois
CA-2017-140935,Oklahoma City,Oklahoma
CA-2015-157644,New York City,New York
US-2018-100398,Salt Lake City,Utah
CA-2017-113082,Utica,New York
US-2018-110646,Philadelphia,Pennsylvania
CA-2018-120614,Los Angeles,California
US-2017-140172,Jackson,Michigan
CA-2016-127754,Glendale,Arizona
CA-2016-144274,Wilmington,Delaware
CA-2016-142930,Austin,Texas
CA-2018-100622,Orlando,Florida
CA-2018-117156,Reading,Pennsylvania
CA-2016-115399,Philadelphia,Pennsylvania
US-2015-157847,Houston,Texas
CA-2016-115168,Saint Charles,Missouri
CA-2015-109680,Indianapolis,Indiana
CA-2017-167983,Seattle,Washington
CA-2016-145324,Harrisonburg,Virginia
CA-2016-153423,Rochester,New York
US-2018-132675,Sandy Springs,Georgia
CA-2015-153808,Los Angeles,California
US-2017-112396,San Francisco,California
CA-2015-141173,Minneapolis,Minnesota
CA-2018-156664,Columbus,Ohio
CA-2016-140718,Raleigh,North Carolina
CA-2015-119977,New York City,New York
US-2016-115343,Philadelphia,Pennsylvania
CA-2018-163671,Meridian,Idaho
CA-2018-135909,Sacramento,California
US-2018-114356,Charlotte,North Carolina
CA-2016-125934,Paterson,New Jersey
CA-2016-158148,Arlington,Virginia
CA-2015-120411,Chicago,Illinois
CA-2017-158260,San Diego,California
CA-2018-101805,Seattle,Washington
US-2015-105137,Columbus,Ohio
CA-2018-142489,Houston,Texas
US-2017-141264,Irving,Texas
CA-2018-126928,Morristown,New Jersey
US-2016-107944,Los Angeles,California
CA-2017-135594,Aurora,Illinois
US-2018-115252,Durham,North Carolina
CA-2015-107398,Columbus,Ohio
CA-2015-169642,Los Angeles,California
CA-2018-103968,Stockton,California
CA-2017-147256,Columbia,Missouri
CA-2017-162159,Columbus,Georgia
CA-2016-111038,San Diego,California
CA-2015-124723,Texas City,Texas
CA-2017-167241,Los Angeles,California
CA-2016-163237,Springfield,Virginia
CA-2017-150483,Decatur,Illinois
US-2017-126431,New York City,New York
CA-2017-139934,San Francisco,California
CA-2016-109603,Moreno Valley,California
CA-2018-160661,Everett,Massachusetts
CA-2018-102610,Chattanooga,Tennessee
US-2017-144057,Austin,Texas
CA-2015-160276,Virginia Beach,Virginia
CA-2015-132983,Jamestown,New York
CA-2017-145709,Coral Gables,Florida
CA-2018-133928,Hickory,North Carolina
CA-2017-168032,Rockford,Illinois
CA-2016-143616,Seattle,Washington
US-2016-168704,Huntsville,Texas
CA-2018-143252,Milwaukee,Wisconsin
CA-2017-102134,Green Bay,Wisconsin
CA-2018-130036,Philadelphia,Pennsylvania
CA-2016-134117,Los Angeles,California
CA-2015-130918,North Miami,Florida
CA-2017-159023,Portland,Oregon
CA-2018-111717,Aurora,Illinois
CA-2015-154592,San Francisco,California
CA-2015-128622,San Francisco,California
CA-2018-148355,New Bedford,Massachusetts
CA-2015-132913,San Diego,California
CA-2018-150910,Jackson,Tennessee
CA-2015-156790,Jacksonville,Florida
CA-2015-126480,San Diego,California
CA-2018-105620,Hialeah,Florida
CA-2018-150266,Houston,Texas
CA-2017-157280,Virginia Beach,Virginia
CA-2018-106691,Houston,Texas
CA-2017-134180,Philadelphia,Pennsylvania
CA-2015-166730,Memphis,Tennessee
CA-2018-157469,Lakewood,Ohio
CA-2018-122308,New York City,New York
US-2015-149034,Philadelphia,Pennsylvania
CA-2018-159226,Los Angeles,California
CA-2018-156622,Dallas,Texas
CA-2015-119529,Orange,New Jersey
CA-2016-150413,Dallas,Texas
CA-2015-108182,Romeoville,Illinois
CA-2017-110898,Chicago,Illinois
CA-2016-123092,Jacksonville,North Carolina
US-2016-128587,Springfield,Missouri
